domain;pdbid;datatype;IBS;IBS;IBS;IBS;IBS;IBS;nonIBS;nonIBS;nonIBS;nonIBS;nonIBS;nonIBS
PX;A6NI72;alfafold;13;11;3;0;0;0;29;17;4;0;0;0
PH;A6NIR3;alfafold;11;7;4;0;0;0;22;15;3;0;0;0
ANNEXIN;A6NMY6;alfafold;10;7;0;0;0;0;25;14;3;0;0;0
PH;A8JQ65;alfafold;11;8;2;0;0;0;13;9;0;0;0;0
PX;A8MVU1;alfafold;13;9;3;0;0;0;24;17;2;0;0;0
PX;A8WG21;alfafold;10;9;4;0;0;0;27;20;5;0;0;0
C2;A9JRZ0;alfafold;10;7;2;0;0;0;19;15;2;0;0;0
C2;A9Z1Z3;alfafold;13;8;2;0;0;0;28;24;5;0;0;0
PH;B0UXH6;alfafold;9;9;2;0;0;0;25;16;1;0;0;0
PH;B1AVH7;alfafold;8;7;1;0;0;0;25;18;2;0;0;0
PX;B1AVY7;alfafold;8;7;3;0;0;0;31;25;2;0;0;0
PH;B1WBU8;alfafold;8;8;0;0;0;0;33;20;4;0;0;0
PH;B2RPU2;alfafold;8;8;0;0;0;0;33;20;4;0;0;0
PH;B2RQE8;alfafold;11;8;3;0;0;0;24;15;0;0;0;0
C2;B2RUP2;alfafold;11;7;1;0;0;0;26;25;5;0;0;0
PH;B4F779;alfafold;10;7;1;0;0;0;26;17;3;0;0;0
PH;B4F7E8;alfafold;13;9;0;0;0;0;28;20;1;1;0;0
PH;B5DFA1;alfafold;7;5;0;0;0;0;28;18;2;0;0;0
C2;B6ETT4;alfafold;12;9;2;0;0;0;21;17;1;0;0;0
PH;B6RSP1;alfafold;11;6;1;1;1;0;25;17;1;0;0;0
C2;B7Z1M9;alfafold;8;5;1;0;0;0;29;22;1;1;1;0
C2;B8XCH5;alfafold;15;11;1;0;0;0;20;17;3;0;0;0
PX;B9DFS6;alfafold;12;11;3;0;0;0;21;15;1;0;0;0
PH;B9EJ86;alfafold;15;12;2;0;0;0;30;18;1;0;0;0
PH;C9J798;alfafold;17;13;2;0;0;0;22;15;3;0;0;0
PH;D3ZL52;alfafold;10;5;0;0;0;0;26;14;3;0;0;0
PH;D3ZY60;alfafold;9;5;3;0;0;0;24;15;1;0;0;0
C2;D4A1R8;alfafold;11;7;2;0;0;0;24;18;3;0;0;0
PH;D4AB98;alfafold;9;6;0;0;0;0;20;16;3;0;0;0
C2;D4ABL6;alfafold;13;7;0;0;0;0;22;17;3;0;0;0
PH;E1JIT7;alfafold;11;9;1;0;0;0;28;20;2;0;0;0
PH;E9PSL7;alfafold;9;5;0;0;0;0;15;13;1;0;0;0
C2;E9PV86;alfafold;12;7;0;0;0;0;22;17;3;0;0;0
PH;E9PXF8;alfafold;9;7;3;0;0;0;28;16;3;0;0;0
PH;F1LXF1;alfafold;22;17;1;0;0;0;29;25;4;0;0;0
PH;F1LYQ8;alfafold;8;6;0;0;0;0;22;18;2;0;0;0
PH;F1M4A4;alfafold;11;7;0;0;0;0;25;19;3;0;0;0
PX;F1M707;alfafold;14;11;3;0;0;0;29;18;4;1;0;0
PX;F1Q506;alfafold;13;11;4;0;0;0;25;18;5;0;0;0
PH;F1Q8X5;alfafold;8;5;2;0;0;0;28;18;3;0;0;0
C2;F4I718;alfafold;8;6;2;0;0;0;22;16;1;0;0;0
C2;F4IIM1;alfafold;15;7;1;1;0;0;32;28;3;0;0;0
PH;F4JQZ3;alfafold;10;7;2;0;0;0;21;13;1;0;0;0
PH;F4JSE7;alfafold;15;14;6;0;0;0;29;20;4;0;0;0
PX;F4JTJ2;alfafold;12;11;1;0;0;0;21;13;2;0;0;0
PH;F6SEU4;alfafold;0;0;0;0;0;0;26;19;1;0;0;0
PH;F8VPU2;alfafold;8;6;0;0;0;0;24;18;2;0;0;0
PH;F8VQB6;alfafold;10;10;2;1;1;0;26;17;2;0;0;0
C2;G3XA57;alfafold;13;7;2;0;0;0;25;20;4;0;0;0
C2;G5EBH0;alfafold;8;6;0;0;0;0;28;22;5;0;0;0
PH;G5EDJ4;alfafold;10;7;1;0;0;0;23;18;2;0;0;0
C2;G5EDY0;alfafold;13;13;2;0;0;0;42;34;6;0;0;0
PH;G5EET6;alfafold;11;8;2;0;0;0;28;19;1;0;0;0
PH;G5EEW9;alfafold;9;8;1;0;0;0;21;16;2;1;1;0
C2;G5EFI8;alfafold;9;6;1;0;0;0;24;21;4;0;0;0
PH;G9CGD6;alfafold;8;7;3;0;0;0;23;16;1;0;0;0
C2;H1UBN0;alfafold;9;7;1;0;0;0;22;18;3;0;0;0
C2;K8FE10;alfafold;12;7;2;0;0;0;23;20;2;0;0;0
C2;O00329;alfafold;7;7;0;0;0;0;32;25;3;0;0;0
C2;O00443;alfafold;7;7;0;0;0;0;24;16;5;0;0;0
C2;O00750;alfafold;10;8;2;0;0;0;44;36;5;0;0;0
PH;O01583;alfafold;7;4;0;0;0;0;22;16;2;0;0;0
C2;O04133;alfafold;8;5;3;0;0;0;29;21;3;0;0;0
START;O04291;alfafold;7;7;1;0;0;0;38;24;1;1;1;0
START;O04292;alfafold;7;7;0;0;0;0;34;22;3;0;0;0
C2;O08625;alfafold;11;7;1;0;0;0;21;17;1;0;0;0
C2;O08835;alfafold;16;10;3;0;0;0;21;19;4;0;0;0
PH;O13690;alfafold;10;10;1;0;0;0;28;23;2;0;0;0
PH;O13817;alfafold;12;8;0;0;0;0;24;19;2;0;0;0
PH;O13818;alfafold;9;4;0;0;0;0;28;16;2;0;0;0
PH;O13944;alfafold;9;7;0;0;0;0;26;16;1;0;0;0
PH;O13992;alfafold;8;8;2;0;0;0;23;19;6;0;0;0
C2;O14065;alfafold;13;8;3;0;0;0;30;23;2;0;0;0
C2;O14111;alfafold;14;10;3;0;0;0;19;19;4;0;0;0
PX;O14120;alfafold;11;11;6;0;0;0;24;20;2;0;0;0
PX;O14243;alfafold;11;7;1;0;0;0;29;20;1;0;0;0
C2;O14326;alfafold;7;6;2;0;0;0;22;17;1;0;0;0
PH;O14340;alfafold;8;5;1;1;1;0;26;16;1;0;0;0
PH;O14492;alfafold;10;8;0;0;0;0;13;10;2;0;0;0
PH;O14578;alfafold;9;6;0;0;0;0;14;13;1;0;0;0
PH;O14654;alfafold;13;8;0;0;0;0;34;18;3;1;0;0
C2;O14795;alfafold;8;5;1;0;0;0;16;15;1;0;0;0
PH;O14827;alfafold;13;10;1;0;0;0;20;16;0;0;0;0
PX;O14939;alfafold;20;17;2;0;0;0;5;5;1;0;0;0
PH;O15068;alfafold;6;5;1;0;0;0;14;12;1;0;0;0
C2DIS;O15537;alfafold;14;8;3;0;0;0;36;24;2;0;0;0
PH;O17237;alfafold;12;12;4;0;0;0;21;18;1;0;0;0
START;O17883;alfafold;10;9;2;0;0;0;34;20;1;0;0;0
C2;O23078;alfafold;16;11;4;0;0;0;13;11;2;0;0;0
C2DIS;O35276;alfafold;10;10;4;0;0;0;35;22;4;0;0;0
C2DIS;O35375;alfafold;9;8;1;0;0;0;39;26;4;0;0;0
C2DIS;O35474;alfafold;15;9;4;0;0;0;39;28;6;0;0;0
ANNEXIN;O35639;alfafold;9;6;1;0;0;0;24;14;3;0;0;0
ANNEXIN;O35640;alfafold;10;6;1;0;0;0;24;12;3;1;1;0
C2;O35681;alfafold;11;7;3;0;0;0;21;16;1;0;0;0
PH;O43150;alfafold;8;7;1;0;0;0;23;13;1;0;0;0
PH;O43307;alfafold;12;11;6;0;0;0;27;19;2;0;0;0
PH;O43374;alfafold;16;13;2;0;0;0;22;14;3;0;0;0
C2DIS;O43854;alfafold;15;9;4;0;0;0;39;28;6;0;0;0
PH;O45420;alfafold;7;7;0;0;0;0;34;20;2;0;0;0
PH;O45818;alfafold;10;7;1;0;0;0;17;14;3;0;0;0
C2;O49303;alfafold;11;8;1;0;0;0;24;19;1;0;0;0
PH;O54874;alfafold;5;4;0;0;0;0;20;17;3;0;0;0
C2DIS;O54991;alfafold;6;5;3;0;0;0;32;22;4;0;0;0
PH;O55043;alfafold;9;6;2;0;0;0;24;19;1;0;0;0
PX;O60107;alfafold;12;10;3;0;0;0;20;13;1;0;0;0
PH;O60333;alfafold;8;7;2;0;0;0;23;18;2;0;0;0
PH;O60346;alfafold;11;8;1;0;0;0;23;18;4;0;0;0
PX;O60749;alfafold;16;12;2;0;0;0;26;19;1;0;0;0
PH;O60890;alfafold;7;5;2;0;0;0;28;21;1;1;0;0
C2;O70167;alfafold;7;5;0;0;0;0;51;39;6;0;0;0
C2;O70173;alfafold;8;6;0;0;0;0;48;38;7;0;0;0
PH;O70469;alfafold;8;6;1;0;0;0;26;14;2;0;0;0
PX;O70492;alfafold;12;9;3;0;0;0;29;18;2;1;1;0
PX;O70493;alfafold;11;8;2;0;0;0;27;20;2;0;0;0
PX;O74509;alfafold;8;6;2;0;0;0;28;17;2;0;0;0
PH;O74653;alfafold;8;6;1;0;0;0;27;17;2;0;0;0
PH;O75038;alfafold;17;15;2;0;0;0;30;20;2;1;0;0
PH;O75116;alfafold;10;8;0;0;0;0;20;16;1;0;0;0
C2;O75131;alfafold;11;7;2;0;0;0;21;16;2;0;0;0
PH;O75563;alfafold;8;7;2;0;0;0;25;15;2;0;0;0
C2;O75747;alfafold;3;2;0;0;0;0;24;21;2;0;0;0
ANNEXIN;O76027;alfafold;8;6;0;0;0;0;23;16;1;1;0;0
PH;O76902;alfafold;5;4;1;0;0;0;17;13;0;0;0;0
PH;O80866;alfafold;10;6;1;0;0;0;22;14;0;0;0;0
PH;O88387;alfafold;1;1;0;0;0;0;20;14;3;0;0;0
PH;O88658;alfafold;8;7;1;0;0;0;23;16;2;0;0;0
C2;O88763;alfafold;8;7;2;0;0;0;34;28;5;0;0;0
C2DIS;O88783;alfafold;12;7;3;0;0;0;37;27;6;0;0;0
PH;O88842;alfafold;3;3;0;0;0;0;21;14;0;0;0;0
PH;O88900;alfafold;8;5;0;1;1;0;20;13;1;0;0;0
PX;O89032;alfafold;15;12;1;0;0;0;30;20;1;0;0;0
C2;O89040;alfafold;8;5;0;0;0;0;33;28;6;0;0;0
PX;O94291;alfafold;10;9;2;0;0;0;27;19;2;0;0;0
PH;O94356;alfafold;20;18;3;0;0;0;25;16;1;0;0;0
PH;O94447;alfafold;17;13;5;0;0;0;24;17;1;0;0;0
C2;O94701;alfafold;12;6;2;0;0;0;25;20;3;0;0;0
C2;O94812;alfafold;14;7;2;0;0;0;25;23;5;0;0;0
PH;O94887;alfafold;9;6;1;0;0;0;23;17;2;0;0;0
PX;O95219;alfafold;16;13;4;0;0;0;19;13;0;0;0;0
PH;O95248;alfafold;9;8;3;0;0;0;30;18;0;0;0;0
PH;O95294;alfafold;11;9;2;1;1;0;25;17;1;0;0;0
C2;O95741;alfafold;11;7;2;0;0;0;21;19;3;0;0;0
C2DIS;P02887;alfafold;11;9;1;0;0;0;33;24;2;0;0;0
C2DIS;P02888;alfafold;10;8;1;0;0;0;32;22;2;0;0;0
C2;P05130;alfafold;10;7;0;0;0;0;18;17;0;0;0;0
C2;P05696;alfafold;10;7;0;0;0;0;17;17;0;0;0;0
C2;P05771;alfafold;9;7;2;0;0;0;18;17;2;0;0;0
ANNEXIN;P07150;alfafold;10;7;0;0;0;0;22;12;1;0;0;0
PH;P08630;alfafold;3;3;0;0;0;0;21;14;0;0;0;0
PH;P0C6P5;alfafold;9;7;0;0;0;0;16;10;0;0;0;0
C2;P0C869;alfafold;12;6;2;0;0;0;23;20;2;0;0;0
C2;P0C871;alfafold;12;7;2;0;0;0;23;21;1;1;1;0
PH;P0CAX5;alfafold;8;6;1;0;0;0;28;18;0;1;1;0
PH;P0CE43;alfafold;10;7;0;1;0;0;15;12;2;0;0;0
C2;P0CG09;alfafold;9;6;1;0;0;0;26;21;2;0;0;0
C2;P0DM40;alfafold;14;8;3;0;0;0;22;19;7;0;0;0
ANNEXIN;P10107;alfafold;10;7;0;0;0;0;22;12;1;0;0;0
C2;P10686;alfafold;0;0;0;0;0;0;17;15;2;0;0;0
C2;P10687;alfafold;5;4;0;0;0;0;26;22;7;0;0;0
C2;P10688;alfafold;8;6;0;0;0;0;19;16;1;0;0;0
PH;P10911;alfafold;8;7;0;0;0;0;13;11;1;1;0;0
PH;P11274;alfafold;23;19;1;0;0;0;33;25;5;0;0;0
PH;P11433;alfafold;11;8;0;0;0;0;29;18;3;0;0;0
C2;P13217;alfafold;8;7;0;0;0;0;28;22;6;0;0;0
C2;P13677;alfafold;11;8;0;0;0;0;19;16;0;0;0;0
C2;P13678;alfafold;10;8;3;0;0;0;21;18;3;0;0;0
C2;P14222;alfafold;11;7;3;1;0;0;22;18;6;0;0;0
ANNEXIN;P14669;alfafold;9;6;1;0;0;0;24;13;2;0;0;0
ANNEXIN;P14824;alfafold;8;5;0;0;0;0;22;14;2;1;0;0
C2;P16054;alfafold;5;3;1;0;0;0;21;17;4;0;0;0
C2;P16885;alfafold;0;0;0;0;0;0;16;13;4;0;0;0
PH;P19174;alfafold;0;0;0;0;0;0;31;28;1;0;0;0
ANNEXIN;P20073;alfafold;8;5;0;0;0;0;23;14;3;0;0;0
C2;P20444;alfafold;10;7;0;0;0;0;17;17;0;0;0;0
PH;P20936;alfafold;5;5;0;0;0;0;30;24;1;0;0;0
C2;P21521;alfafold;10;7;2;0;0;0;23;19;4;0;0;0
PH;P22059;alfafold;10;7;2;0;0;0;26;15;1;0;0;0
ANNEXIN;P22464;alfafold;8;7;1;0;0;0;24;14;1;0;0;0
ANNEXIN;P22465;alfafold;9;5;0;0;0;0;22;15;0;0;0;0
C2;P22543;alfafold;9;8;2;0;0;0;34;27;8;0;0;0
C2;P23298;alfafold;12;9;3;0;0;0;16;13;1;0;0;0
PH;P23678;alfafold;9;5;0;0;0;0;27;21;5;0;0;0
PH;P24135;alfafold;5;5;0;0;0;0;37;26;6;0;0;0
PH;P24604;alfafold;8;6;1;0;0;0;21;17;1;0;0;0
ANNEXIN;P24639;alfafold;8;6;0;0;0;0;23;17;2;0;0;0
C2;P25455;alfafold;9;7;0;0;0;0;29;23;6;0;0;0
PH;P26675;alfafold;10;8;0;0;0;0;22;19;3;0;0;0
PH;P26817;alfafold;11;8;1;0;0;0;27;20;2;2;1;0
PH;P26819;alfafold;9;7;1;0;0;0;26;19;2;1;1;0
ANNEXIN;P27216;alfafold;8;6;0;0;0;0;25;16;0;0;0;0
PH;P27619;alfafold;16;9;2;0;0;0;29;20;3;0;0;0
PH;P27671;alfafold;15;11;0;0;0;0;22;13;1;0;0;0
C2;P27715;alfafold;10;7;1;0;0;0;16;14;1;0;0;0
PH;P28818;alfafold;14;11;1;0;0;0;22;17;3;0;0;0
C2;P29101;alfafold;11;7;1;0;0;0;23;16;4;0;0;0
PH;P31750;alfafold;12;10;2;0;0;0;25;17;1;0;0;0
C2;P32383;alfafold;9;7;0;0;0;0;41;23;7;1;0;0
PH;P32865;alfafold;10;7;2;0;0;0;27;17;3;1;0;0
PH;P32873;alfafold;11;9;1;0;0;0;27;19;3;0;0;0
PH;P33173;alfafold;9;7;0;0;0;0;26;21;3;0;0;0
C2;P33314;alfafold;12;9;1;0;0;0;22;17;2;0;0;0
PH;P34288;alfafold;8;7;1;0;0;0;35;24;3;0;0;0
PH;P34400;alfafold;9;6;0;0;0;0;33;23;3;0;0;0
PH;P34512;alfafold;17;10;3;0;0;0;23;16;1;1;1;0
PH;P34657;alfafold;5;5;1;0;0;0;18;13;2;0;0;0
C2;P34693;alfafold;10;6;2;0;0;0;22;17;4;0;0;0
C2;P34885;alfafold;7;6;1;0;0;0;21;18;3;0;0;0
PH;P35401;alfafold;12;7;0;0;0;0;26;16;2;0;0;0
PH;P35569;alfafold;14;10;1;0;0;0;28;12;1;1;1;0
PH;P35570;alfafold;14;9;1;0;0;0;29;14;1;1;1;0
PH;P35626;alfafold;8;7;1;0;0;0;26;19;1;1;1;0
C2;P35763;alfafold;12;7;4;0;0;0;21;15;3;0;0;0
PH;P35845;alfafold;10;6;1;0;0;0;24;17;2;0;0;0
PH;P35991;alfafold;13;12;0;0;0;0;16;13;2;0;0;0
PH;P38041;alfafold;13;8;1;0;0;0;22;14;4;0;0;0
PH;P38271;alfafold;13;8;2;0;0;0;28;22;6;0;0;0
PH;P38713;alfafold;8;6;1;1;1;0;20;13;2;0;0;0
PH;P38717;alfafold;9;8;1;0;0;0;21;15;2;0;0;0
PX;P38815;alfafold;10;8;3;0;0;0;26;20;1;0;0;0
PH;P38851;alfafold;10;8;1;0;0;0;20;15;1;0;0;0
PH;P39052;alfafold;15;8;3;0;0;0;30;19;3;0;0;0
PH;P39053;alfafold;14;8;3;0;0;0;29;20;4;0;0;0
PH;P39054;alfafold;15;9;3;0;0;0;30;19;3;0;0;0
PH;P39055;alfafold;13;9;1;0;0;0;30;20;4;0;0;0
C2;P39940;alfafold;10;8;1;0;0;0;21;19;3;0;0;0
PH;P39969;alfafold;9;6;1;0;0;0;24;16;4;0;0;0
C2;P40749;alfafold;13;7;1;0;0;0;27;22;4;0;0;0
PX;P40959;alfafold;13;10;3;0;0;0;21;17;3;0;0;0
C2;P40977;alfafold;13;10;0;0;0;0;24;23;7;0;0;0
PH;P40995;alfafold;11;10;2;0;0;0;23;20;2;0;0;0
PX;P40996;alfafold;12;9;1;0;0;0;31;18;2;0;0;0
C2;P41885;alfafold;5;3;1;0;0;0;19;15;2;0;0;0
C2;P42338;alfafold;14;13;0;0;0;0;35;27;6;0;0;0
C2;P42339;alfafold;15;10;1;0;0;0;32;24;5;0;0;0
C2;P42347;alfafold;9;9;0;0;0;0;33;24;5;0;0;0
C2;P42348;alfafold;8;8;1;0;0;0;34;23;5;0;0;0
C2;P46096;alfafold;9;7;1;0;0;0;24;18;4;0;0;0
C2;P46097;alfafold;11;7;1;0;0;0;23;16;4;0;0;0
START;P46607;alfafold;6;6;1;0;0;0;41;30;1;0;0;0
PH;P46941;alfafold;10;9;0;0;0;0;22;18;1;1;1;0
PX;P47057;alfafold;11;8;2;0;0;0;27;17;2;0;0;0
PH;P47136;alfafold;9;6;1;0;0;0;31;23;4;0;0;0
PH;P47196;alfafold;13;11;2;0;0;0;26;20;2;0;0;0
PH;P47197;alfafold;13;9;2;0;0;0;26;18;1;0;0;0
C2;P47713;alfafold;11;9;5;0;0;0;21;17;3;0;0;0
C2;P47861;alfafold;12;7;1;0;0;0;22;17;3;0;0;0
ANNEXIN;P48036;alfafold;8;5;0;0;0;0;23;15;3;0;0;0
ANNEXIN;P48037;alfafold;10;7;0;0;0;0;23;17;3;0;0;0
C2;P48231;alfafold;13;8;0;0;0;0;24;22;0;0;0;0
PH;P48423;alfafold;7;6;1;0;0;0;44;35;6;0;0;0
PH;P48562;alfafold;10;9;3;0;0;0;28;22;2;0;0;0
PH;P49025;alfafold;9;6;0;0;0;0;15;13;1;0;0;0
C2;P50392;alfafold;12;9;5;0;0;0;20;17;2;0;0;0
C2;P50393;alfafold;11;9;5;0;0;0;26;21;4;0;0;0
C2;P50520;alfafold;12;10;1;0;0;0;30;25;5;0;0;0
PH;P50904;alfafold;5;5;0;0;0;0;29;23;1;0;0;0
ANNEXIN;P50995;alfafold;8;5;0;0;0;0;25;13;2;0;0;0
PH;P51178;alfafold;10;9;0;0;0;0;41;29;3;0;0;0
C2;P51432;alfafold;5;4;0;0;0;0;26;23;6;0;0;0
START;P51557;alfafold;8;7;2;0;0;0;36;24;3;1;0;0
PH;P51813;alfafold;4;4;1;0;0;0;13;12;0;1;0;0
PH;P52734;alfafold;2;1;0;0;0;0;21;17;1;0;0;0
PH;P52735;alfafold;9;7;1;0;0;0;9;8;1;0;0;0
PH;P53705;alfafold;9;6;2;0;0;0;26;22;4;0;0;0
START;P53808;alfafold;9;9;2;0;0;0;35;24;2;0;0;0
START;P53809;alfafold;9;9;2;0;0;0;37;24;2;0;0;0
PH;P53836;alfafold;19;13;0;0;0;0;18;13;2;0;0;0
PH;P53955;alfafold;12;9;2;0;0;0;24;20;3;0;0;0
PH;P54100;alfafold;7;6;0;0;0;0;8;6;0;0;0;0
PH;P54644;alfafold;9;6;2;0;0;0;30;17;0;0;0;0
C2;P54673;alfafold;14;10;3;1;0;0;32;28;5;0;0;0
C2;P54674;alfafold;11;8;0;0;0;0;33;25;5;0;0;0
C2;P54675;alfafold;13;9;0;1;1;0;33;20;3;0;0;0
C2;P54676;alfafold;12;11;2;0;0;0;31;28;5;0;0;0
PX;P57768;alfafold;10;9;2;0;0;0;22;15;1;0;0;0
PX;P57769;alfafold;12;9;2;0;0;0;22;16;2;0;0;0
PH;P58069;alfafold;13;10;2;0;0;0;25;16;2;0;0;0
START;P59096;alfafold;10;8;1;0;0;0;39;26;2;0;0;0
C2;P59108;alfafold;11;6;3;0;0;0;24;18;3;0;0;0
C2;P59926;alfafold;9;6;1;0;0;0;27;24;2;0;0;0
C2;P60191;alfafold;6;4;1;0;0;0;26;18;2;0;0;0
PH;P60669;alfafold;11;6;2;1;1;0;27;15;2;0;0;0
PH;P63035;alfafold;15;12;1;0;0;0;29;15;0;0;0;0
C2;P63318;alfafold;9;7;0;0;0;0;17;16;1;0;0;0
C2;P68404;alfafold;9;7;2;0;0;0;17;17;1;0;0;0
C2;P70169;alfafold;11;7;1;0;0;0;27;22;3;0;0;0
PH;P70335;alfafold;11;8;0;0;0;0;19;17;2;0;0;0
PH;P70336;alfafold;12;10;0;0;0;0;18;14;1;0;0;0
PH;P70392;alfafold;12;9;0;0;0;0;22;14;1;0;0;0
C2DIS;P70490;alfafold;15;9;3;0;0;0;36;24;5;1;0;0
PH;P70496;alfafold;13;12;3;0;0;0;14;13;1;0;0;0
PX;P70498;alfafold;11;7;1;0;0;0;13;11;1;0;0;0
C2;P70611;alfafold;11;7;1;0;0;0;27;23;5;0;0;0
PH;P78314;alfafold;9;8;3;0;0;0;13;8;1;0;0;0
C2DIS;P78357;alfafold;9;8;4;0;0;0;31;23;5;0;0;0
PH;P78953;alfafold;12;8;1;0;0;0;25;15;2;0;0;0
PH;P81122;alfafold;13;7;0;0;0;0;32;20;1;1;1;0
C2;P90980;alfafold;9;6;0;0;0;0;14;12;0;0;0;0
PH;P91621;alfafold;10;7;0;0;0;0;27;16;2;0;0;0
C2;P93733;alfafold;13;11;3;0;0;0;13;10;3;0;0;0
C2DIS;P96419;alfafold;14;8;1;0;0;0;33;16;2;0;0;0
PX;P97369;alfafold;16;11;3;0;0;0;28;18;0;0;0;0
ANNEXIN;P97384;alfafold;8;5;0;0;0;0;25;14;3;0;0;0
ANNEXIN;P97429;alfafold;9;6;0;0;0;0;24;13;3;0;0;0
PH;P97433;alfafold;7;5;0;0;0;0;20;11;0;0;0;0
PH;P97434;alfafold;9;6;0;0;0;0;28;20;3;0;0;0
PH;P97504;alfafold;4;4;1;0;0;0;20;15;1;0;0;0
C2;P97610;alfafold;9;7;0;0;0;0;21;16;3;0;0;0
PH;P97694;alfafold;15;12;1;0;0;0;26;17;0;0;0;0
PH;P97696;alfafold;15;12;1;0;0;0;27;14;0;1;1;0
PX;P97813;alfafold;10;7;1;0;0;0;17;14;1;0;0;0
START;P97826;alfafold;8;7;2;0;0;0;33;21;2;1;0;0
C2DIS;P97846;alfafold;6;5;3;0;0;0;34;25;5;0;0;0
PH;P98174;alfafold;2;1;0;0;0;0;21;17;1;0;0;0
PH;Q00IB7;alfafold;13;9;2;0;0;0;23;14;1;0;0;0
PH;Q01082;alfafold;14;9;0;0;0;0;31;21;1;1;1;0
PX;Q01846;alfafold;17;13;2;0;0;0;24;18;1;0;0;0
C2;Q02156;alfafold;10;9;1;0;0;0;19;15;3;0;0;0
C2;Q02158;alfafold;11;10;0;0;0;0;26;22;3;0;0;0
PH;Q02384;alfafold;8;5;1;0;0;0;20;17;3;0;0;0
C2DIS;Q03146;alfafold;11;4;1;0;0;0;38;27;5;1;0;0
PH;Q03160;alfafold;8;5;0;1;1;0;16;12;1;0;0;0
PH;Q03526;alfafold;7;5;0;0;0;0;14;10;1;0;0;0
C2;Q03640;alfafold;10;7;0;0;0;0;25;20;2;0;0;0
PX;Q04053;alfafold;10;7;4;0;0;0;27;21;4;0;0;0
C2DIS;Q06194;alfafold;7;5;3;0;0;0;37;28;4;0;0;0
PH;Q06321;alfafold;10;7;4;0;0;0;24;16;3;1;0;0
PH;Q06412;alfafold;9;7;2;0;0;0;26;16;0;0;0;0
PH;Q06649;alfafold;8;8;3;0;0;0;13;10;2;0;0;0
ANNEXIN;Q07076;alfafold;8;6;0;0;0;0;23;14;3;0;0;0
PX;Q07528;alfafold;14;10;0;0;0;0;22;20;3;0;0;0
PH;Q07890;alfafold;8;5;1;0;0;0;21;16;3;0;0;0
ANNEXIN;Q07936;alfafold;9;7;0;0;0;0;26;14;3;0;0;0
C2DIS;Q08431;alfafold;15;8;4;0;0;0;36;25;5;3;1;0
C2;Q08748;alfafold;13;8;2;0;0;0;28;23;4;0;0;0
PH;Q08877;alfafold;15;8;2;1;1;0;29;18;3;0;0;0
PH;Q08881;alfafold;11;9;0;0;0;0;15;11;3;0;0;0
PX;Q09014;alfafold;15;11;3;0;0;0;32;19;5;0;0;0
PH;Q09639;alfafold;13;10;2;0;0;0;23;15;1;0;0;0
PH;Q09994;alfafold;9;6;1;0;0;0;24;20;2;0;0;0
START;Q0J9X2;alfafold;9;7;2;0;0;0;32;24;1;0;0;0
C2;Q0JBH9;alfafold;13;7;2;0;0;0;25;22;4;0;0;0
C2;Q0JHU5;alfafold;12;9;3;0;0;0;27;21;1;0;0;0
C2DIS;Q0V8T3;alfafold;11;6;1;0;0;0;31;24;5;0;0;0
C2DIS;Q0V8T4;alfafold;10;5;1;0;0;0;34;25;4;0;0;0
C2DIS;Q0V8T5;alfafold;10;5;1;0;0;0;27;20;1;0;0;0
C2DIS;Q0V8T6;alfafold;12;7;1;0;0;0;31;23;5;0;0;0
C2DIS;Q0V8T7;alfafold;8;4;1;0;0;0;28;19;2;0;0;0
C2DIS;Q0V8T8;alfafold;8;3;0;0;0;0;37;29;6;0;0;0
C2DIS;Q0V8T9;alfafold;10;5;1;0;0;0;29;21;3;0;0;0
C2;Q0VE82;alfafold;11;7;2;0;0;0;24;20;3;0;0;0
START;Q0WV12;alfafold;4;4;1;0;0;0;37;23;2;0;0;0
PH;Q10056;alfafold;6;6;1;0;0;0;26;19;3;1;1;0
PH;Q10164;alfafold;9;7;0;0;0;0;24;15;0;0;0;0
PH;Q10165;alfafold;10;9;1;0;0;0;25;16;0;0;0;0
PH;Q10491;alfafold;7;7;2;0;0;0;34;28;1;0;0;0
PH;Q12451;alfafold;8;5;1;0;0;0;23;16;2;0;0;0
C2;Q12466;alfafold;13;8;1;0;0;0;24;21;2;0;0;0
PH;Q12469;alfafold;11;10;5;1;1;0;26;21;2;0;0;0
PH;Q12756;alfafold;8;6;0;0;0;0;27;20;3;0;0;0
PH;Q12774;alfafold;7;5;1;0;0;0;25;16;1;0;0;0
PH;Q12979;alfafold;18;13;0;0;0;0;30;20;1;0;0;0
PX;Q13393;alfafold;9;9;2;0;0;0;15;13;1;0;0;0
PH;Q13424;alfafold;10;7;0;0;0;0;24;18;1;1;1;0
PH;Q13425;alfafold;7;6;2;0;0;0;31;21;3;0;0;0
PH;Q13464;alfafold;11;8;0;0;0;0;18;17;2;0;0;0
PH;Q13480;alfafold;9;9;1;0;0;0;24;13;2;1;0;0
PH;Q13884;alfafold;10;7;0;0;0;0;25;18;2;0;0;0
PH;Q13972;alfafold;16;11;2;0;0;0;21;19;1;0;0;0
PH;Q14155;alfafold;9;6;2;0;0;0;24;18;1;0;0;0
C2;Q14184;alfafold;11;7;1;0;0;0;27;22;3;0;0;0
PH;Q14451;alfafold;9;7;1;0;0;0;17;13;1;0;0;0
PH;Q14644;alfafold;10;8;2;0;0;0;25;19;2;0;0;0
